Year,Team,PTS,FGA,3PA,3P%,AST,TOV,3P_Rate,Pace,ORtg,Era
2014,CLE,98.2,84.8,20.0,0.356,21.2,14.2,0.2358490566037736,108.988,0.9010166256835616,2010s
2014,CHA,96.9,82.1,17.9,0.351,21.7,12.3,0.21802679658952498,105.136,0.9216633693501751,2010s
2014,IND,96.7,80.2,18.8,0.357,20.1,15.1,0.2344139650872818,105.55199999999999,0.9161361224799152,2010s
2014,ORL,96.5,82.7,19.5,0.353,21.0,14.9,0.23579201934703747,106.796,0.9035918948275216,2010s
2014,BOS,96.2,83.9,21.1,0.333,21.0,15.4,0.25148986889153757,108.45200000000001,0.8870283627780031,2010s
2014,MEM,96.1,82.0,14.0,0.353,21.9,13.7,0.17073170731707318,104.632,0.918457068583225,2010s
2014,MIL,95.5,82.2,18.9,0.353,21.5,15.1,0.22992700729927004,107.2,0.8908582089552238,2010s
2014,UTA,95.0,81.1,19.2,0.344,20.3,14.6,0.23674475955610358,105.38,0.9014993357373317,2010s
2014,CHI,93.7,80.2,17.8,0.348,22.7,14.9,0.22194513715710723,105.352,0.8893993469511732,2010s
2015,GSW,110.0,87.0,27.0,0.398,27.4,14.5,0.3103448275862069,110.652,0.9941076528214583,2010s
2015,LAC,106.7,83.3,26.9,0.376,24.8,12.3,0.32292917166866747,106.68799999999999,1.0001124775044992,2010s
2015,DAL,105.2,85.8,25.4,0.352,22.5,13.0,0.296037296037296,108.7,0.9678012879484821,2010s
2015,OKC,104.0,86.8,22.7,0.339,20.5,14.7,0.26152073732718895,112.324,0.9258929525301806,2010s
2015,TOR,104.0,83.3,25.1,0.352,20.7,12.9,0.3013205282112845,107.024,0.9717446554043953,2010s
2015,HOU,103.9,83.3,32.7,0.348,22.2,16.7,0.3925570228091237,111.44,0.9323402727925342,2010s
2015,SAS,103.2,83.6,22.5,0.367,24.4,14.0,0.2691387559808613,107.01599999999999,0.9643417806683113,2010s
2015,CLE,103.1,82.2,27.5,0.367,22.1,14.3,0.33454987834549876,106.884,0.964597133340818,2010s
2015,POR,102.8,86.0,27.2,0.362,21.9,13.6,0.31627906976744186,108.136,0.9506547310793815,2010s
2015,ATL,102.5,81.7,26.2,0.38,25.7,14.2,0.32068543451652387,105.22800000000001,0.9740753411639487,2010s
2015,PHX,102.4,85.8,25.0,0.341,20.2,15.1,0.2913752913752914,110.35999999999999,0.9278724175425881,2010s
2015,DEN,101.5,87.3,24.8,0.325,21.8,14.2,0.284077892325315,112.192,0.9046990872789504,2010s
2015,BOS,101.4,87.9,24.6,0.327,24.5,13.8,0.27986348122866894,110.72,0.9158236994219654,2010s
2015,SAC,101.3,80.7,16.5,0.341,20.3,16.3,0.20446096654275092,109.892,0.9218141447967095,2010s
2015,CHI,100.8,82.9,22.3,0.353,21.7,14.0,0.2689987937273824,107.988,0.9334370485609512,2010s
2015,NOP,99.4,82.9,19.3,0.37,22.0,13.3,0.23281061519903498,105.792,0.9395795523290986,2010s
2015,WAS,98.5,82.8,16.8,0.36,24.0,15.0,0.2028985507246377,107.216,0.9187061632592151,2010s
2015,LAL,98.5,85.6,18.9,0.344,20.9,13.2,0.2207943925233645,109.184,0.9021468347010552,2010s
2015,DET,98.5,85.8,24.9,0.344,21.6,13.4,0.2902097902097902,109.056,0.9032056924882629,2010s
2015,MEM,98.3,82.5,15.2,0.339,21.7,13.3,0.18424242424242424,105.832,0.9288305994406229,2010s
2015,BKN,98.0,83.0,19.9,0.331,20.9,13.8,0.2397590361445783,106.568,0.9196006305832896,2010s
2015,MIN,97.8,83.2,14.9,0.332,21.6,15.0,0.17908653846153846,109.50800000000001,0.8930854366804251,2010s
2015,MIL,97.8,82.0,18.3,0.363,23.6,16.7,0.22317073170731708,107.98400000000001,0.9056897318121202,2010s
2015,IND,97.3,83.2,21.2,0.352,21.4,14.0,0.2548076923076923,106.968,0.9096178296312916,2010s
2015,ORL,95.7,82.8,19.5,0.347,20.6,14.9,0.2355072463768116,106.104,0.9019452612531101,2010s
2015,UTA,95.1,79.2,21.7,0.343,19.9,15.3,0.27398989898989895,104.84,0.9070965280427317,2010s
2015,MIA,94.7,77.2,20.2,0.335,19.8,14.8,0.2616580310880829,102.428,0.9245518803452182,2010s
2015,CHA,94.2,84.5,19.1,0.318,20.2,11.9,0.2260355029585799,106.432,0.8850721587492484,2010s
2015,PHI,92.0,82.6,26.3,0.32,20.5,17.7,0.3184019370460049,110.77199999999999,0.830534792185751,2010s
2015,NYK,91.9,82.0,19.7,0.347,21.3,14.7,0.24024390243902438,105.14800000000001,0.8740061627420398,2010s
2016,GSW,114.9,87.3,31.6,0.416,28.9,15.2,0.3619702176403208,112.092,1.0250508510866074,2010s
2016,OKC,110.2,86.4,23.7,0.349,23.0,15.9,0.2743055555555555,113.388,0.9718841499982361,2010s
2016,SAC,106.6,86.4,22.4,0.359,24.5,16.2,0.25925925925925924,113.82000000000001,0.936566508522228,2010s
2016,HOU,106.5,83.5,30.9,0.347,22.2,15.9,0.37005988023952097,112.33600000000001,0.9480487110098276,2010s
2016,BOS,105.7,89.2,26.1,0.335,24.2,13.7,0.29260089686098656,113.24000000000001,0.9334157541504768,2010s
2016,POR,105.1,85.9,28.5,0.37,21.3,14.6,0.3317811408614668,110.62,0.9500994395226902,2010s
2016,LAC,104.5,82.4,26.7,0.364,22.8,13.0,0.3240291262135922,106.92800000000001,0.9772931318270237,2010s
2016,CLE,104.3,84.0,29.6,0.362,22.7,13.6,0.3523809523809524,107.148,0.9734199425094262,2010s
2016,WAS,104.1,85.8,24.2,0.358,24.5,14.5,0.28205128205128205,110.2,0.9446460980036296,2010s
2016,SAS,103.5,82.9,18.5,0.375,24.5,13.1,0.22316043425814233,104.976,0.9859396433470508,2010s
2016,CHA,103.4,84.4,29.4,0.362,21.7,12.5,0.3483412322274881,107.328,0.96340190816935,2010s
2016,ATL,102.8,84.4,28.4,0.35,25.6,15.0,0.33649289099526064,108.2,0.9500924214417744,2010s
2016,TOR,102.7,81.3,23.4,0.37,18.7,13.1,0.2878228782287823,106.148,0.9675170516637148,2010s
2016,NOP,102.7,85.9,23.8,0.36,22.2,13.4,0.2770663562281723,109.06800000000001,0.9416144056918618,2010s
2016,MIN,102.4,81.3,16.4,0.338,23.4,15.0,0.2017220172201722,108.17999999999999,0.946570530597153,2010s
2016,DAL,102.3,84.1,28.6,0.344,22.1,12.8,0.3400713436385256,106.71199999999999,0.9586550715945724,2010s
2016,IND,102.2,85.2,23.0,0.351,21.2,14.9,0.2699530516431925,110.132,0.9279773362873642,2010s
2016,ORL,102.1,86.8,22.2,0.35,23.6,14.1,0.2557603686635945,109.744,0.9303469893570491,2010s
2016,DET,102.0,86.4,26.2,0.345,19.4,13.5,0.3032407407407407,111.12,0.91792656587473,2010s
2016,DEN,101.9,85.4,23.7,0.338,22.7,14.7,0.2775175644028103,110.70400000000001,0.9204726116490822,2010s
2016,CHI,101.6,87.4,21.4,0.371,22.8,13.9,0.24485125858123566,110.54,0.919124298896327,2010s
2016,PHX,100.9,85.6,25.8,0.348,20.7,17.2,0.3014018691588785,113.008,0.8928571428571429,2010s
2016,MIA,100.0,81.7,18.0,0.336,20.8,14.1,0.22031823745410037,105.92,0.9441087613293051,2010s
2016,MEM,99.1,83.6,18.5,0.331,20.7,13.3,0.22129186602870815,107.76799999999999,0.9195679608046916,2010s
2016,MIL,99.0,82.2,15.6,0.345,23.1,15.2,0.1897810218978102,107.388,0.9218907140462621,2010s
2016,BKN,98.6,84.4,18.4,0.352,22.3,14.8,0.21800947867298576,108.308,0.9103667319126933,2010s
2016,NYK,98.4,84.0,21.5,0.346,20.5,13.4,0.25595238095238093,106.816,0.921210305572199,2010s
2016,UTA,97.7,80.4,23.9,0.355,19.0,14.9,0.29726368159203975,105.42000000000002,0.92676911402011,2010s
2016,PHI,97.4,84.0,27.5,0.339,21.5,16.4,0.3273809523809524,110.344,0.8826941202059017,2010s
2016,LAL,97.3,84.8,24.6,0.317,18.0,13.7,0.29009433962264153,109.368,0.8896569380440348,2010s
2017,GSW,115.9,87.1,31.2,0.383,30.4,14.8,0.35820895522388063,111.844,1.0362647973963737,2010s
2017,HOU,115.3,87.2,40.3,0.357,25.2,15.1,0.46215596330275227,113.96,1.0117585117585117,2010s
2017,DEN,111.7,87.7,28.8,0.368,25.3,15.0,0.32839224629418473,113.348,0.9854607050852243,2010s
2017,CLE,110.3,84.9,33.9,0.384,22.7,13.7,0.3992932862190812,108.852,1.0133024657332892,2010s
2017,WAS,109.2,87.0,24.8,0.372,23.9,14.2,0.2850574712643678,110.924,0.9844578269806353,2010s
2017,LAC,108.7,83.2,27.4,0.375,22.5,13.0,0.3293269230769231,107.64,1.009847640282423,2010s
2017,BOS,108.0,85.1,33.4,0.359,25.2,13.3,0.39247943595769685,108.60799999999999,0.9944018856806129,2010s
2017,POR,107.9,86.1,27.7,0.375,21.1,13.7,0.32171893147502906,110.228,0.9788801393475343,2010s
2017,PHX,107.7,88.5,22.6,0.332,19.6,15.4,0.25536723163841807,115.47200000000001,0.9326936400166274,2010s
2017,TOR,106.9,84.4,24.3,0.363,18.5,12.7,0.28791469194312796,107.968,0.9901081802015412,2010s
2017,OKC,106.6,87.4,25.8,0.327,21.0,15.0,0.2951945080091533,113.75200000000001,0.9371263801955129,2010s
2017,BKN,105.8,85.2,31.6,0.338,21.4,16.5,0.37089201877934275,112.524,0.940243859087839,2010s
2017,MIN,105.6,84.4,21.0,0.349,23.7,14.0,0.24881516587677724,109.048,0.968380896485951,2010s
2017,SAS,105.3,83.7,23.5,0.391,23.8,13.4,0.28076463560334525,106.78,0.9861397265405506,2010s
2017,IND,105.1,84.5,23.0,0.376,22.5,13.8,0.27218934911242604,108.024,0.9729319410501369,2010s
2017,CHA,104.9,85.4,28.6,0.351,23.1,11.5,0.33489461358313816,107.372,0.9769772380136349,2010s
2017,LAL,104.6,87.4,25.7,0.346,20.9,15.2,0.2940503432494279,112.54400000000001,0.9294142735285753,2010s
2017,NOP,104.3,87.0,26.8,0.35,22.8,12.9,0.3080459770114943,109.712,0.950670847309319,2010s
2017,NYK,104.3,88.5,24.7,0.348,21.8,13.9,0.2790960451977401,111.68400000000001,0.933884889509688,2010s
2017,MIL,103.6,81.9,23.7,0.37,24.2,14.0,0.28937728937728935,105.756,0.9796134498279057,2010s
2017,ATL,103.2,84.4,26.1,0.341,23.6,15.8,0.30924170616113744,111.156,0.9284249163338011,2010s
2017,MIA,103.2,85.8,27.0,0.365,21.2,13.4,0.3146853146853147,108.70400000000001,0.9493670886075949,2010s
2017,CHI,102.9,87.1,22.3,0.34,22.6,13.6,0.25602755453501724,110.6,0.9303797468354431,2010s
2017,SAC,102.8,82.1,23.9,0.376,22.5,14.6,0.2911084043848965,106.95199999999998,0.9611788465853842,2010s
2017,PHI,102.4,85.3,29.8,0.34,23.8,16.7,0.3493552168815944,111.67999999999999,0.9169054441260747,2010s
2017,DET,101.3,88.8,23.4,0.33,21.1,11.9,0.2635135135135135,109.19200000000001,0.9277236427577111,2010s
2017,ORL,101.1,87.0,26.1,0.328,22.2,13.3,0.3,109.716,0.9214699770316089,2010s
2017,UTA,100.7,79.5,26.0,0.372,20.1,13.6,0.3270440251572327,103.17599999999999,0.9760021710475306,2010s
2017,MEM,100.5,83.6,26.5,0.354,21.3,12.9,0.31698564593301437,106.79599999999999,0.9410464811416158,2010s
2017,DAL,97.9,82.3,30.2,0.355,20.8,11.9,0.3669501822600243,102.34,0.9566152042212234,2010s
2018,GSW,113.5,85.1,28.9,0.391,29.3,15.4,0.3396004700352527,109.432,1.0371737700124277,2010s
2018,HOU,112.4,84.2,42.3,0.362,21.5,13.8,0.5023752969121139,109.044,1.030776567257254,2010s
2018,NOP,111.7,88.3,28.2,0.362,26.8,14.9,0.319365798414496,112.396,0.9938076088117015,2010s
2018,TOR,111.7,87.4,33.0,0.358,24.3,13.4,0.3775743707093821,110.39200000000001,1.011848684687296,2010s
2018,CLE,110.9,84.8,32.1,0.372,23.4,13.7,0.37853773584905664,108.752,1.0197513608945123,2010s
2018,DEN,110.0,86.6,30.9,0.371,25.1,15.0,0.3568129330254042,111.41199999999999,0.9873263203245611,2010s
2018,PHI,109.8,86.6,29.8,0.369,27.1,16.5,0.34411085450346424,113.13199999999999,0.9705476788176643,2010s
2018,MIN,109.5,86.1,22.5,0.357,22.7,12.5,0.2613240418118467,109.204,1.0027105234240505,2010s
2018,LAC,109.0,85.4,26.8,0.354,22.3,14.7,0.3138173302107728,111.32000000000001,0.9791591807402084,2010s
2018,CHA,108.2,86.7,27.2,0.369,21.6,12.7,0.3137254901960784,111.28,0.9723220704529116,2010s
2018,LAL,108.1,88.4,29.1,0.345,23.8,15.8,0.32918552036199095,114.452,0.9445007514067032,2010s
2018,OKC,107.9,88.1,30.4,0.354,21.3,14.0,0.34506242905788875,112.74799999999999,0.9570014545712564,2010s
2018,WAS,106.6,85.6,26.5,0.375,25.2,14.6,0.3095794392523365,109.79199999999999,0.9709268434858642,2010s
2018,BKN,106.6,86.8,35.7,0.356,23.7,15.2,0.4112903225806452,111.944,0.9522618452083184,2010s
2018,MIL,106.5,83.0,24.7,0.355,23.2,13.8,0.2975903614457831,107.09599999999999,0.9944348995293942,2010s
2018,IND,105.6,86.4,24.5,0.369,22.2,13.3,0.28356481481481477,108.14800000000001,0.976439693753005,2010s
2018,POR,105.6,87.0,28.1,0.366,19.5,13.5,0.32298850574712645,109.696,0.9626604434072346,2010s
2018,NYK,104.5,87.7,23.3,0.352,23.3,14.7,0.26567844925883694,110.76,0.94348140122788,2010s
2018,UTA,104.1,82.9,29.6,0.366,22.4,14.7,0.35705669481302776,107.06000000000002,0.9723519521763495,2010s
2018,BOS,104.0,85.1,30.4,0.377,22.5,14.0,0.3572267920094007,108.208,0.9611119325743014,2010s
2018,PHX,103.9,87.1,27.9,0.334,21.3,15.7,0.3203214695752009,113.316,0.9169049384023439,2010s
2018,DET,103.8,86.9,28.9,0.373,22.8,13.4,0.33256616800920596,109.01200000000001,0.9521887498624003,2010s
2018,MIA,103.4,85.3,30.6,0.36,22.7,14.4,0.3587338804220399,108.28,0.9549316586627263,2010s
2018,ORL,103.4,85.9,29.3,0.351,23.4,14.5,0.34109429569266586,109.42,0.9449826357155914,2010s
2018,ATL,103.4,85.5,31.0,0.36,23.7,15.5,0.36257309941520466,109.888,0.9409580663948748,2010s
2018,CHI,102.9,88.8,31.1,0.355,23.5,14.0,0.35022522522522526,111.24799999999999,0.9249604487271682,2010s
2018,SAS,102.7,85.4,24.1,0.352,22.8,13.1,0.2822014051522248,107.696,0.9536101619373051,2010s
2018,DAL,102.3,85.9,32.8,0.36,22.7,12.3,0.38183934807916176,106.428,0.961213214567595,2010s
2018,MEM,99.3,82.8,26.2,0.352,21.5,15.0,0.3164251207729469,107.084,0.9273094019648126,2010s
2018,SAC,98.8,86.1,24.0,0.375,21.6,13.7,0.2787456445993032,107.148,0.9220890730578266,2010s
2019,MIL,118.1,91.1,38.2,0.353,26.0,13.9,0.4193194291986828,115.208,1.0251024234428165,2010s
2019,GSW,117.7,89.8,34.4,0.385,29.4,14.3,0.3830734966592428,113.076,1.0408928508259931,2010s
2019,NOP,115.4,92.2,29.9,0.344,27.0,14.8,0.32429501084598694,117.296,0.9838357659255218,2010s
2019,PHI,115.2,88.2,30.2,0.359,26.9,14.9,0.3424036281179138,115.2,1.0,2010s
2019,LAC,115.1,87.5,25.8,0.388,24.0,14.5,0.2948571428571429,114.54,1.004889121704208,2010s
2019,POR,114.7,90.6,30.7,0.359,23.0,13.8,0.33885209713024284,114.65199999999999,1.0004186582004677,2010s
2019,OKC,114.5,94.0,32.6,0.348,23.4,14.0,0.3468085106382979,119.0,0.9621848739495799,2010s
2019,TOR,114.4,89.1,33.8,0.366,25.4,14.0,0.3793490460157127,112.78,1.0143642489803157,2010s
2019,SAC,114.2,93.1,29.9,0.378,25.4,13.4,0.32116004296455425,116.488,0.9803584918618227,2010s
2019,WAS,114.0,90.1,33.3,0.341,26.3,14.1,0.36958934517203107,114.716,0.9937584992503226,2010s
2019,HOU,113.9,87.4,45.4,0.356,21.2,13.3,0.5194508009153318,111.436,1.022111346423059,2010s
2019,ATL,113.3,91.8,37.0,0.352,25.8,17.0,0.4030501089324619,119.096,0.951333378115134,2010s
2019,MIN,112.5,91.3,28.7,0.351,24.6,13.1,0.3143483023001095,115.09199999999998,0.9774788864560526,2010s
2019,BOS,112.4,90.5,34.5,0.365,26.3,12.8,0.3812154696132597,111.88,1.0046478369681804,2010s
2019,BKN,112.2,89.7,36.2,0.353,23.8,15.1,0.40356744704570796,116.02,0.9670746423030513,2010s
2019,LAL,111.8,90.5,31.0,0.333,25.6,15.7,0.3425414364640884,116.452,0.9600522103527633,2010s
2019,SAS,111.7,88.4,25.3,0.392,24.5,12.1,0.2861990950226244,109.74,1.0178603973027156,2010s
2019,UTA,111.7,86.4,34.0,0.356,26.0,15.1,0.3935185185185185,112.72,0.9909510290986515,2010s
2019,DEN,110.7,90.0,31.4,0.351,27.4,13.4,0.34888888888888886,112.596,0.9831610359160183,2010s
2019,CHA,110.7,89.8,33.9,0.351,23.2,12.2,0.3775055679287305,112.164,0.9869476837487964,2010s
2019,DAL,108.9,86.9,36.6,0.34,23.4,14.2,0.42117376294591485,112.23200000000001,0.9703114976120891,2010s
2019,IND,108.0,87.0,25.4,0.374,26.0,13.7,0.29195402298850576,109.98400000000001,0.9819610125109106,2010s
2019,PHX,107.5,87.4,29.3,0.329,23.9,15.6,0.3352402745995423,112.988,0.9514284702800297,2010s
2019,ORL,107.3,89.1,32.1,0.356,25.5,13.2,0.3602693602693603,110.748,0.968866254921082,2010s
2019,DET,107.0,88.3,34.8,0.348,22.5,13.8,0.3941109852774632,112.264,0.9531105251906221,2010s
2019,MIA,105.7,88.0,32.4,0.349,24.3,14.7,0.36818181818181817,112.248,0.9416648848977265,2010s
2019,CHI,104.9,87.9,25.9,0.351,21.9,14.1,0.29465301478953354,111.108,0.9441264355401952,2010s
2019,NYK,104.6,88.3,29.5,0.34,20.1,14.0,0.3340883352208381,112.816,0.9271734505743865,2010s
2019,CLE,104.5,87.6,29.1,0.355,20.7,13.5,0.33219178082191786,110.208,0.9482070267131243,2010s
2019,MEM,103.5,84.4,28.9,0.342,23.9,14.0,0.34241706161137436,108.52000000000001,0.9537412458532989,2010s
2020,MIL,118.7,90.9,38.9,0.355,25.9,15.1,0.4279427942794279,116.868,1.0156758051819148,2020s
2020,HOU,117.8,90.4,45.3,0.345,21.6,14.7,0.5011061946902654,116.584,1.0104302477183833,2020s
2020,DAL,117.0,90.3,41.3,0.367,24.7,12.7,0.4573643410852713,113.472,1.0310913705583757,2020s
2020,LAC,116.3,89.2,33.5,0.371,23.7,14.6,0.3755605381165919,115.372,1.0080435460943729,2020s
2020,NOP,115.8,91.6,36.9,0.37,26.8,16.4,0.4028384279475983,118.29599999999999,0.9789003854737269,2020s
2020,POR,115.0,91.2,34.1,0.377,20.6,12.8,0.37390350877192985,113.724,1.011220147022616,2020s
2020,WAS,114.4,90.9,32.6,0.368,25.0,14.2,0.3586358635863586,115.924,0.9868534557123633,2020s
2020,SAS,114.1,89.4,28.5,0.376,24.7,12.6,0.3187919463087248,112.29599999999999,1.016064686186507,2020s
2020,BOS,113.7,89.6,34.5,0.364,23.0,13.8,0.3850446428571429,113.60799999999999,1.000809802126611,2020s
2020,PHX,113.6,88.1,31.8,0.358,27.2,14.8,0.3609534619750284,113.37199999999999,1.0020110785731928,2020s
2020,LAL,113.4,88.3,31.6,0.349,25.4,15.2,0.3578708946772367,114.192,0.993064312736444,2020s
2020,MIN,113.3,91.6,39.7,0.336,23.8,15.3,0.43340611353711794,118.076,0.9595514753209797,2020s
2020,TOR,112.8,87.9,37.0,0.374,25.2,14.8,0.4209328782707622,112.908,0.9990434690190243,2020s
2020,MEM,112.6,90.9,31.5,0.347,26.9,15.2,0.3465346534653465,115.69200000000001,0.9732738650900666,2020s
2020,MIA,112.0,84.4,35.4,0.379,25.9,14.9,0.419431279620853,110.388,1.0146030365619452,2020s
2020,ATL,111.8,90.6,36.1,0.333,24.0,16.2,0.3984547461368654,117.09599999999999,0.9547721527635445,2020s
2020,BKN,111.8,90.3,38.1,0.343,24.5,15.3,0.42192691029900337,116.204,0.9621011324911363,2020s
2020,DEN,111.3,88.9,30.6,0.359,26.7,13.8,0.344206974128234,111.896,0.9946736255094015,2020s
2020,UTA,111.3,85.1,35.2,0.38,22.4,15.1,0.41363102232667454,110.23199999999999,1.0096886566514263,2020s
2020,PHI,110.7,87.9,31.6,0.368,25.8,14.2,0.3594994311717861,111.956,0.9887813069420129,2020s
2020,OKC,110.4,85.5,30.2,0.355,21.7,13.7,0.3532163742690058,110.11200000000001,1.002615518744551,2020s
2020,SAC,110.1,88.4,34.9,0.364,23.8,14.5,0.3947963800904977,111.83200000000001,0.9845124830102295,2020s
2020,IND,109.4,88.5,28.0,0.363,25.9,13.2,0.3163841807909605,110.104,0.9936060451936352,2020s
2020,ORL,107.3,88.6,32.2,0.343,23.9,12.8,0.363431151241535,111.38799999999999,0.9632994577512839,2020s
2020,DET,107.2,85.7,32.7,0.367,24.1,15.3,0.3815635939323221,110.856,0.9670202785595728,2020s
2020,CLE,106.9,87.9,31.8,0.351,23.1,16.5,0.36177474402730375,113.156,0.94471349287709,2020s
2020,CHI,106.8,88.6,35.1,0.348,23.2,15.5,0.39616252821670433,113.11999999999999,0.9441301272984441,2020s
2020,GSW,106.3,88.2,31.3,0.334,25.6,14.9,0.35487528344671204,113.308,0.9381508807851165,2020s
2020,NYK,105.8,89.3,28.4,0.337,22.1,14.3,0.3180291153415453,113.94,0.9285588906441987,2020s
2020,CHA,102.9,85.9,34.3,0.352,23.8,14.6,0.39930151338766,110.004,0.9354205301625396,2020s
2021,MIL,120.1,91.8,37.1,0.389,25.5,13.8,0.4041394335511983,115.01599999999999,1.0442025457327677,2020s
2021,BKN,118.6,87.3,36.1,0.392,26.8,13.5,0.4135166093928981,110.7,1.071364046973803,2020s
2021,WAS,116.6,90.9,29.0,0.351,25.5,14.4,0.319031903190319,116.82800000000002,0.9980484130516655,2020s
2021,UTA,116.4,88.1,43.0,0.389,23.7,14.2,0.48808172531214533,111.76,1.0415175375805297,2020s
2021,POR,116.1,91.1,40.8,0.385,21.3,11.1,0.4478594950603732,111.704,1.039354007018549,2020s
2021,PHX,115.3,88.3,34.6,0.378,26.9,12.5,0.39184597961494905,109.02799999999999,1.0575265069523425,2020s
2021,IND,115.3,91.2,34.0,0.364,27.4,13.5,0.37280701754385964,113.808,1.0131097989596514,2020s
2021,DEN,115.1,89.2,34.2,0.377,26.8,13.5,0.3834080717488789,111.28,1.0343278217109992,2020s
2021,NOP,114.6,89.1,30.4,0.348,26.0,14.6,0.34118967452300786,115.18399999999998,0.9949298513682456,2020s
2021,LAC,114.0,86.7,34.7,0.411,24.4,13.2,0.40023068050749716,108.39200000000001,1.0517381356557678,2020s
2021,ATL,113.7,87.2,33.4,0.373,24.1,13.2,0.3830275229357798,111.048,1.023881564728766,2020s
2021,SAC,113.7,88.6,33.3,0.364,25.5,13.4,0.3758465011286682,111.68,1.0180873925501432,2020s
2021,GSW,113.7,88.2,38.7,0.376,27.7,15.0,0.4387755102040817,112.48400000000001,1.0108104263717506,2020s
2021,PHI,113.6,86.9,30.1,0.374,23.7,14.4,0.34637514384349827,112.52000000000001,1.0095982936366867,2020s
2021,MEM,113.3,91.8,31.4,0.356,26.9,13.3,0.3420479302832244,114.472,0.9897616884478301,2020s
2021,BOS,112.6,88.9,36.4,0.374,23.5,14.1,0.40944881889763773,112.152,1.0039945787859332,2020s
2021,DAL,112.4,87.3,38.1,0.362,22.9,12.1,0.436426116838488,108.728,1.033772349348834,2020s
2021,MIN,112.1,90.9,37.6,0.349,25.6,14.3,0.4136413641364136,115.364,0.9717069449741687,2020s
2021,TOR,111.3,88.7,39.3,0.368,24.1,13.2,0.4430665163472378,111.272,1.0002516356316054,2020s
2021,SAS,111.1,90.5,28.4,0.35,24.4,11.4,0.3138121546961326,111.58000000000001,0.9956981537910018,2020s
2021,CHI,110.7,88.6,34.0,0.37,26.8,15.1,0.3837471783295711,111.39999999999999,0.9937163375224417,2020s
2021,LAL,109.5,86.1,31.2,0.354,24.7,15.2,0.3623693379790941,111.55199999999999,0.9816049913941481,2020s
2021,CHA,109.5,87.8,37.0,0.369,26.8,14.8,0.4214123006833713,111.79599999999999,0.979462592579341,2020s
2021,HOU,108.8,88.5,40.6,0.339,23.6,14.7,0.45875706214689266,113.012,0.9627296216331008,2020s
2021,MIA,108.1,83.7,36.2,0.358,26.3,14.1,0.4324970131421744,107.084,1.0094878786746853,2020s
2021,NYK,107.0,86.5,30.0,0.392,21.4,12.9,0.3468208092485549,108.596,0.9853033260893587,2020s
2021,DET,106.6,85.6,32.9,0.351,24.2,14.9,0.38434579439252337,110.79599999999999,0.9621285967002419,2020s
2021,OKC,105.0,88.0,35.1,0.339,22.1,16.1,0.39886363636363636,113.47200000000001,0.9253384094754652,2020s
2021,ORL,104.0,89.2,31.8,0.343,21.8,12.8,0.35650224215246634,111.416,0.9334386443598766,2020s
2021,CLE,103.8,85.8,29.7,0.336,23.8,15.5,0.34615384615384615,111.15599999999999,0.9338227356148117,2020s
2022,MIN,115.9,91.0,41.3,0.358,25.7,14.3,0.4538461538461538,115.464,1.0037760687313795,2020s
2022,MEM,115.6,94.4,32.7,0.353,26.0,13.2,0.3463983050847458,117.76400000000001,0.9816242654801126,2020s
2022,MIL,115.5,89.4,38.4,0.366,23.9,13.4,0.4295302013422818,112.876,1.0232467486445302,2020s
2022,CHA,115.3,91.4,38.2,0.365,28.1,13.3,0.4179431072210066,114.116,1.010375407480108,2020s
2022,PHX,114.8,90.1,31.9,0.364,27.4,12.9,0.35405105438401774,111.756,1.0272379111636063,2020s
2022,ATL,113.9,88.3,34.4,0.374,24.6,11.9,0.38958097395243485,110.012,1.0353415990982802,2020s
2022,UTA,113.6,86.2,40.3,0.36,22.4,14.0,0.46751740139211134,110.49600000000001,1.0280915146249636,2020s
2022,SAS,113.2,92.7,32.0,0.352,27.9,12.7,0.34519956850053934,114.376,0.9897181226830803,2020s
2022,BKN,112.9,88.4,31.7,0.361,25.3,14.1,0.35859728506787325,112.048,1.007603884049693,2020s
2022,DEN,112.7,86.3,35.9,0.353,27.8,14.5,0.4159907300115875,110.03999999999999,1.024173027989822,2020s
2022,LAL,112.1,88.8,34.5,0.347,24.0,14.5,0.38851351351351354,113.42,0.9883618409451596,2020s
2022,BOS,111.8,87.4,37.1,0.356,24.8,13.6,0.42448512585812354,110.196,1.0145558822461795,2020s
2022,CHI,111.6,86.9,28.8,0.369,23.9,12.8,0.33141542002301494,109.16000000000001,1.022352510076951,2020s
2022,IND,111.5,89.5,35.4,0.344,25.4,14.4,0.3955307262569832,113.316,0.9839740195559321,2020s
2022,GSW,111.0,86.4,39.4,0.364,27.1,14.9,0.4560185185185185,110.23200000000001,1.0069671238841715,2020s
2022,SAC,110.3,88.1,33.2,0.344,23.7,14.1,0.37684449489216804,112.45199999999998,0.9808629459680576,2020s
2022,MIA,110.0,84.8,35.8,0.379,25.5,14.6,0.4221698113207547,108.81599999999999,1.0108807528304662,2020s
2022,PHI,109.9,84.5,31.8,0.364,23.7,12.5,0.3763313609467456,107.472,1.0225919309215425,2020s
2022,HOU,109.7,86.4,38.7,0.349,23.6,16.5,0.4479166666666667,113.68,0.9649894440534834,2020s
2022,TOR,109.4,91.3,34.2,0.349,22.1,12.5,0.37458926615553123,113.172,0.9666702011098153,2020s
2022,NOP,109.3,88.0,32.1,0.332,25.0,14.1,0.3647727272727273,112.30799999999999,0.9732165117355843,2020s
